time,subject,fuzzer,run,state_type,state
1764778436,lighttpd1,aflnet,1,nodes,6
1764778436,lighttpd1,aflnet,1,edges,9
1764778560,lighttpd1,aflnet,1,nodes,6
1764778560,lighttpd1,aflnet,1,edges,9
1764778690,lighttpd1,aflnet,1,nodes,6
1764778690,lighttpd1,aflnet,1,edges,9
1764778712,lighttpd1,aflnet,1,nodes,6
1764778712,lighttpd1,aflnet,1,edges,9
1764778745,lighttpd1,aflnet,1,nodes,6
1764778745,lighttpd1,aflnet,1,edges,9
1764778774,lighttpd1,aflnet,1,nodes,6
1764778774,lighttpd1,aflnet,1,edges,9
1764778826,lighttpd1,aflnet,1,nodes,6
1764778826,lighttpd1,aflnet,1,edges,9
1764778873,lighttpd1,aflnet,1,nodes,6
1764778873,lighttpd1,aflnet,1,edges,9
1764778904,lighttpd1,aflnet,1,nodes,6
1764778904,lighttpd1,aflnet,1,edges,9
1764778999,lighttpd1,aflnet,1,nodes,6
1764778999,lighttpd1,aflnet,1,edges,9
1764779032,lighttpd1,aflnet,1,nodes,6
1764779032,lighttpd1,aflnet,1,edges,9
1764779118,lighttpd1,aflnet,1,nodes,6
1764779118,lighttpd1,aflnet,1,edges,9
1764779157,lighttpd1,aflnet,1,nodes,6
1764779157,lighttpd1,aflnet,1,edges,9
1764779207,lighttpd1,aflnet,1,nodes,6
1764779207,lighttpd1,aflnet,1,edges,9
1764779229,lighttpd1,aflnet,1,nodes,6
1764779229,lighttpd1,aflnet,1,edges,9
1764779273,lighttpd1,aflnet,1,nodes,6
1764779273,lighttpd1,aflnet,1,edges,9
1764779398,lighttpd1,aflnet,1,nodes,6
1764779398,lighttpd1,aflnet,1,edges,9
1764779476,lighttpd1,aflnet,1,nodes,6
1764779476,lighttpd1,aflnet,1,edges,9
1764779534,lighttpd1,aflnet,1,nodes,6
1764779534,lighttpd1,aflnet,1,edges,9
1764779613,lighttpd1,aflnet,1,nodes,6
1764779613,lighttpd1,aflnet,1,edges,9
1764779619,lighttpd1,aflnet,1,nodes,6
1764779619,lighttpd1,aflnet,1,edges,9
1764779631,lighttpd1,aflnet,1,nodes,6
1764779631,lighttpd1,aflnet,1,edges,10
1764779649,lighttpd1,aflnet,1,nodes,6
1764779649,lighttpd1,aflnet,1,edges,10
1764779752,lighttpd1,aflnet,1,nodes,6
1764779752,lighttpd1,aflnet,1,edges,10
1764779808,lighttpd1,aflnet,1,nodes,6
1764779808,lighttpd1,aflnet,1,edges,10
1764779848,lighttpd1,aflnet,1,nodes,6
1764779848,lighttpd1,aflnet,1,edges,10
1764779961,lighttpd1,aflnet,1,nodes,6
1764779961,lighttpd1,aflnet,1,edges,10
1764780072,lighttpd1,aflnet,1,nodes,6
1764780072,lighttpd1,aflnet,1,edges,10
1764780109,lighttpd1,aflnet,1,nodes,6
1764780109,lighttpd1,aflnet,1,edges,10
1764780124,lighttpd1,aflnet,1,nodes,6
1764780124,lighttpd1,aflnet,1,edges,10
1764780146,lighttpd1,aflnet,1,nodes,6
1764780146,lighttpd1,aflnet,1,edges,10
1764780346,lighttpd1,aflnet,1,nodes,6
