time,subject,fuzzer,run,state_type,state
1764436839,proftpd,aflnet,1,nodes,17
1764436839,proftpd,aflnet,1,edges,79
1764436849,proftpd,aflnet,1,nodes,17
1764436849,proftpd,aflnet,1,edges,79
1764436854,proftpd,aflnet,1,nodes,17
1764436854,proftpd,aflnet,1,edges,79
1764436859,proftpd,aflnet,1,nodes,17
1764436859,proftpd,aflnet,1,edges,79
1764436864,proftpd,aflnet,1,nodes,17
1764436864,proftpd,aflnet,1,edges,79
1764436869,proftpd,aflnet,1,nodes,17
1764436869,proftpd,aflnet,1,edges,79
1764436880,proftpd,aflnet,1,nodes,17
1764436880,proftpd,aflnet,1,edges,79
1764436885,proftpd,aflnet,1,nodes,17
1764436885,proftpd,aflnet,1,edges,79
1764436890,proftpd,aflnet,1,nodes,17
1764436890,proftpd,aflnet,1,edges,79
1764436895,proftpd,aflnet,1,nodes,17
1764436895,proftpd,aflnet,1,edges,79
1764436900,proftpd,aflnet,1,nodes,17
1764436900,proftpd,aflnet,1,edges,79
1764436905,proftpd,aflnet,1,nodes,17
1764436905,proftpd,aflnet,1,edges,79
1764436910,proftpd,aflnet,1,nodes,17
1764436910,proftpd,aflnet,1,edges,79
1764436915,proftpd,aflnet,1,nodes,17
1764436915,proftpd,aflnet,1,edges,79
1764436926,proftpd,aflnet,1,nodes,17
1764436926,proftpd,aflnet,1,edges,79
1764436936,proftpd,aflnet,1,nodes,17
1764436936,proftpd,aflnet,1,edges,79
1764436941,proftpd,aflnet,1,nodes,17
1764436941,proftpd,aflnet,1,edges,79
1764436946,proftpd,aflnet,1,nodes,17
1764436946,proftpd,aflnet,1,edges,79
