Time,l_per,l_abs,b_per,b_abs
1764813225,27.4,11704,20.6,5362
1764813245,27.4,11704,20.6,5362
1764813279,27.4,11704,20.6,5362
1764813305,27.4,11704,20.6,5362
1764813332,27.4,11704,20.6,5362
1764813406,27.4,11704,20.6,5362
1764813453,27.4,11704,20.6,5362
1764813535,27.4,11704,20.6,5362
1764813602,27.4,11704,20.6,5362
1764813651,27.4,11704,20.6,5362
1764813727,27.5,11707,20.6,5364
1764813908,27.5,11707,20.6,5364
1764814029,27.5,11707,20.6,5364
1764814059,27.5,11707,20.6,5364
1764814238,27.5,11707,20.6,5364
1764814260,27.5,11707,20.6,5364
1764814299,27.5,11707,20.6,5364
1764814330,27.5,11707,20.6,5364
1764814350,27.5,11707,20.6,5364
1764814469,27.5,11707,20.6,5364
1764814636,27.5,11707,20.6,5364
1764814685,27.5,11743,20.7,5381
1764815013,27.5,11743,20.7,5381
1764815044,27.5,11743,20.7,5381
1764815047,27.5,11743,20.7,5381
1764815056,27.5,11743,20.7,5381
1764815061,27.5,11743,20.7,5381
1764815076,27.5,11743,20.7,5381
1764815086,27.5,11743,20.7,5381
1764815112,27.5,11743,20.7,5381
1764815115,27.5,11743,20.7,5381
1764815123,27.5,11743,20.7,5381
1764815261,27.5,11743,20.7,5381
1764815339,27.5,11743,20.7,5381
1764815936,27.5,11743,20.7,5381
1764815953,27.5,11743,20.7,5381
1764815994,27.5,11743,20.7,5381
1764816055,27.5,11743,20.7,5381
1764816126,27.5,11743,20.7,5381
1764816352,27.5,11743,20.7,5381
1764816356,27.5,11743,20.7,5381
1764816365,27.5,11743,20.7,5381
1764816406,27.5,11743,20.7,5381
1764816428,27.5,11743,20.7,5381
1764816463,27.5,11743,20.7,5381
1764816503,27.5,11743,20.7,5381
1764816552,27.5,11743,20.7,5381
1764816624,27.5,11743,20.7,5381
1764816671,27.5,11743,20.7,5381
1764816676,27.5,11743,20.7,5381
1764816815,27.5,11743,20.7,5381
1764816841,27.5,11743,20.7,5381
1764816864,27.5,11743,20.7,5381
1764816912,27.5,11743,20.7,5381
1764816950,27.5,11743,20.7,5381
1764817001,27.5,11743,20.7,5381
1764817029,27.5,11743,20.7,5381
1764817060,27.5,11743,20.7,5381
1764817090,27.5,11743,20.7,5381
1764817194,27.5,11743,20.7,5381
1764817244,27.5,11743,20.7,5381
1764817348,27.5,11743,20.7,5381
1764817439,27.5,11743,20.7,5381
1764817458,27.5,11743,20.7,5381
1764817481,27.5,11743,20.7,5381
1764817526,27.5,11743,20.7,5381
1764817556,27.5,11743,20.7,5381
1764817596,27.5,11743,20.7,5381
1764817629,27.5,11743,20.7,5381
1764817697,27.5,11743,20.7,5381
1764817808,27.5,11743,20.7,5381
1764817856,27.5,11743,20.7,5381
1764817882,27.5,11743,20.7,5381
1764817913,27.5,11743,20.7,5381
1764817987,27.5,11743,20.7,5381
1764818020,27.5,11743,20.7,5381
1764818056,27.5,11743,20.7,5381
1764818097,27.5,11743,20.7,5381
1764818151,27.5,11743,20.7,5381
1764818246,27.5,11743,20.7,5381
1764818380,27.5,11743,20.7,5381
1764818456,27.5,11743,20.7,5381
1764818495,27.5,11743,20.7,5381
1764818544,27.5,11743,20.7,5381
1764818574,27.5,11743,20.7,5381
1764818724,27.5,11743,20.7,5381
1764818729,27.5,11743,20.7,5381
1764818741,27.5,11743,20.7,5381
1764818812,27.5,11743,20.7,5381
1764818887,27.5,11743,20.7,5381
1764818961,27.5,11743,20.7,5381
1764819282,27.5,11743,20.7,5381
1764819347,27.5,11743,20.7,5381
1764819432,27.5,11743,20.7,5381
1764819512,27.5,11743,20.7,5381
1764819582,27.5,11743,20.7,5381
1764819603,27.5,11745,20.7,5382
1764819688,27.5,11745,20.7,5382
1764819739,27.5,11745,20.7,5382
1764819763,27.5,11745,20.7,5382
1764819813,27.5,11745,20.7,5382
1764819869,27.5,11745,20.7,5382
1764819946,27.5,11745,20.7,5382
1764819994,27.5,11745,20.7,5382
1764820058,27.5,11745,20.7,5382
1764820130,27.5,11745,20.7,5382
1764820181,27.5,11745,20.7,5382
1764820234,27.5,11745,20.7,5382
1764820293,27.5,11745,20.7,5382
1764820440,27.5,11745,20.7,5382
1764820470,27.5,11745,20.7,5382
1764820507,27.5,11745,20.7,5382
1764820518,27.5,11745,20.7,5382
1764820557,27.5,11745,20.7,5382
1764820588,27.5,11745,20.7,5382
1764820634,27.5,11745,20.7,5382
1764820669,27.5,11745,20.7,5382
1764820726,27.5,11745,20.7,5382
1764820753,27.5,11745,20.7,5382
1764820778,27.5,11745,20.7,5382
1764820807,27.5,11745,20.7,5382
1764820832,27.5,11745,20.7,5382
1764820857,27.5,11745,20.7,5382
1764820886,27.5,11745,20.7,5382
1764820991,27.5,11745,20.7,5382
1764821029,27.5,11745,20.7,5382
1764821057,27.5,11745,20.7,5382
1764821063,27.5,11745,20.7,5382
1764821096,27.5,11745,20.7,5382
1764821138,27.5,11745,20.7,5382
1764821177,27.5,11745,20.7,5382
1764821223,27.5,11745,20.7,5382
1764821251,27.5,11745,20.7,5382
1764821302,27.5,11745,20.7,5382
1764821336,27.5,11745,20.7,5382
1764821361,27.5,11745,20.7,5382
1764821419,27.5,11745,20.7,5382
1764821448,27.5,11745,20.7,5382
1764821473,27.5,11745,20.7,5382
1764821513,27.5,11745,20.7,5382
1764821569,27.5,11745,20.7,5382
1764821630,27.5,11745,20.7,5382
1764821661,27.5,11745,20.7,5382
1764821694,27.5,11745,20.7,5382
1764821752,27.5,11745,20.7,5382
1764821792,27.5,11745,20.7,5382
1764821831,27.5,11745,20.7,5382
1764821881,27.5,11745,20.7,5382
1764821929,27.5,11745,20.7,5382
1764821957,27.5,11745,20.7,5382
1764821999,27.5,11745,20.7,5382
1764822032,27.5,11745,20.7,5382
1764822067,27.5,11745,20.7,5382
1764822099,27.5,11745,20.7,5382
1764822123,27.5,11745,20.7,5382
1764822227,27.5,11745,20.7,5382
1764822468,27.5,11745,20.7,5382
1764822479,27.5,11745,20.7,5382
1764822506,27.5,11745,20.7,5382
1764822593,27.5,11745,20.7,5382
1764822620,27.5,11745,20.7,5382
1764822645,27.5,11745,20.7,5382
1764822656,27.5,11745,20.7,5382
1764822667,27.5,11745,20.7,5382
1764822712,27.5,11745,20.7,5382
1764822787,27.5,11745,20.7,5382
1764822810,27.5,11745,20.7,5382
1764823043,27.5,11745,20.7,5382
1764823052,27.5,11745,20.7,5382
1764823074,27.5,11745,20.7,5382
1764823163,27.5,11745,20.7,5382
1764823204,27.5,11745,20.7,5382
1764823253,27.5,11745,20.7,5382
1764823293,27.5,11745,20.7,5382
1764823348,27.5,11745,20.7,5382
1764823448,27.5,11745,20.7,5382
1764823522,27.5,11745,20.7,5382
1764823572,27.5,11745,20.7,5382
1764823652,27.5,11745,20.7,5382
1764823899,27.5,11745,20.7,5382
1764823976,27.5,11745,20.7,5382
1764824081,27.5,11745,20.7,5382
1764824113,27.5,11745,20.7,5382
1764824125,27.5,11745,20.7,5382
1764824132,27.5,11745,20.7,5382
1764824202,27.5,11745,20.7,5382
1764824244,27.5,11745,20.7,5382
1764824344,27.5,11745,20.7,5382
1764824484,27.5,11745,20.7,5382
1764824528,27.5,11745,20.7,5382
1764824774,27.5,11745,20.7,5382
1764824843,27.5,11745,20.7,5382
1764824853,27.5,11745,20.7,5382
1764824865,27.5,11745,20.7,5382
1764824875,27.5,11745,20.7,5382
1764824891,27.5,11745,20.7,5382
1764824896,27.5,11745,20.7,5382
1764824909,27.5,11745,20.7,5382
1764824912,27.5,11745,20.7,5382
1764824922,27.5,11745,20.7,5382
1764824954,27.5,11745,20.7,5382
1764824965,27.5,11745,20.7,5382
1764824976,27.5,11745,20.7,5382
1764824993,27.5,11745,20.7,5382
1764825011,27.5,11745,20.7,5382
1764825257,27.5,11745,20.7,5382
1764825298,27.6,11754,20.7,5385
1764825345,27.6,11754,20.7,5385
1764825646,27.6,11754,20.7,5385
1764825694,27.6,11754,20.7,5385
1764825806,27.6,11754,20.7,5385
1764825894,27.6,11754,20.7,5385
1764826097,27.6,11754,20.7,5385
1764826203,27.6,11754,20.7,5385
1764826244,27.6,11754,20.7,5385
1764826305,27.6,11754,20.7,5385
1764826528,27.6,11754,20.7,5385
1764826822,27.6,11754,20.7,5385
1764826828,27.6,11754,20.7,5385
1764826835,27.6,11754,20.7,5385
1764826848,27.6,11754,20.7,5387
1764827029,27.6,11754,20.7,5387
1764827150,27.6,11754,20.7,5387
1764827212,27.6,11754,20.7,5387
1764827400,27.6,11754,20.7,5387
1764827532,27.6,11754,20.7,5387
1764827646,27.6,11754,20.7,5387
1764827694,27.6,11754,20.7,5387
1764827708,27.6,11754,20.7,5387
1764827724,27.6,11754,20.7,5387
1764827929,27.6,11754,20.7,5387
1764827949,27.6,11754,20.7,5387
1764828041,27.6,11754,20.7,5387
1764828056,27.6,11754,20.7,5387
1764828064,27.6,11761,20.7,5388
1764828071,27.6,11761,20.7,5388
1764828349,27.6,11761,20.7,5388
1764828516,27.6,11761,20.7,5388
1764828624,27.6,11761,20.7,5388
1764828630,27.6,11761,20.7,5388
1764828657,27.6,11761,20.7,5388
1764828673,27.6,11761,20.7,5388
1764828726,27.6,11761,20.7,5388
1764828737,27.6,11761,20.7,5388
1764828750,27.6,11761,20.7,5388
1764828761,27.6,11761,20.7,5388
1764828770,27.6,11761,20.7,5388
1764828787,27.6,11761,20.7,5388
1764828792,27.6,11761,20.7,5388
1764828795,27.6,11761,20.7,5388
1764828798,27.6,11761,20.7,5388
1764828802,27.6,11761,20.7,5388
1764828818,27.6,11761,20.7,5388
1764828865,27.6,11761,20.7,5388
1764828890,27.6,11761,20.7,5388
1764828996,27.6,11761,20.7,5388
1764829017,27.6,11761,20.7,5388
1764829036,27.6,11761,20.7,5388
1764829485,27.6,11761,20.7,5388
1764829522,27.6,11761,20.7,5388
1764830242,27.6,11761,20.7,5388
1764830495,27.6,11761,20.7,5388
1764830599,27.6,11761,20.7,5388
1764830626,27.6,11761,20.7,5388
1764830663,27.6,11761,20.7,5388
1764830703,27.6,11761,20.7,5388
1764830732,27.6,11761,20.7,5388
1764830765,27.6,11761,20.7,5388
1764830789,27.6,11761,20.7,5388
1764830828,27.6,11761,20.7,5388
1764830914,27.6,11761,20.7,5388
1764830966,27.6,11761,20.7,5388
1764831005,27.6,11761,20.7,5388
1764831044,27.6,11761,20.7,5388
1764831087,27.6,11761,20.7,5388
1764831691,27.6,11761,20.7,5388
1764831936,27.6,11761,20.7,5388
1764832160,27.6,11761,20.7,5388
1764832209,27.6,11761,20.7,5388
1764832342,27.6,11761,20.7,5388
1764832385,27.6,11761,20.7,5388
1764832420,27.6,11761,20.7,5388
1764832434,27.6,11761,20.7,5388
1764832544,27.6,11761,20.7,5388
1764832618,27.6,11761,20.7,5388
1764832714,27.6,11761,20.7,5388
1764832770,27.6,11761,20.7,5388
1764832826,27.6,11761,20.7,5388
1764832920,27.6,11761,20.7,5388
1764832937,27.6,11761,20.7,5389
1764833021,27.6,11761,20.7,5389
1764833078,27.6,11761,20.7,5389
1764833218,27.6,11761,20.7,5389
1764833275,27.6,11761,20.7,5389
1764833290,27.6,11761,20.7,5389
1764833363,27.6,11761,20.7,5389
1764833435,27.6,11761,20.7,5389
1764833506,27.6,11761,20.7,5389
1764833665,27.6,11761,20.7,5389
1764833715,27.6,11761,20.7,5389
1764833719,27.6,11761,20.7,5389
1764833731,27.6,11761,20.7,5389
1764833753,27.6,11761,20.7,5389
1764833920,27.6,11761,20.7,5389
1764833962,27.6,11761,20.7,5389
1764833987,27.6,11761,20.7,5389
1764834102,27.6,11761,20.7,5389
1764834116,27.6,11761,20.7,5389
1764834650,27.6,11761,20.7,5389
1764834873,27.6,11761,20.7,5389
1764834921,27.6,11761,20.7,5389
1764834958,27.6,11761,20.7,5389
1764834967,27.6,11761,20.7,5389
1764835393,27.6,11761,20.7,5389
1764835650,27.6,11761,20.7,5389
1764835796,27.6,11761,20.7,5389
1764835802,27.6,11761,20.7,5389
1764835823,27.6,11761,20.7,5389
1764835832,27.6,11761,20.7,5389
1764835839,27.6,11761,20.7,5389
1764835852,27.6,11761,20.7,5389
1764835862,27.6,11761,20.7,5389
1764835872,27.6,11761,20.7,5389
1764835905,27.6,11761,20.7,5389
1764836008,27.6,11761,20.7,5389
1764836011,27.6,11761,20.7,5389
1764836186,27.6,11764,20.7,5391
1764836362,27.6,11764,20.7,5391
1764836384,27.6,11764,20.7,5391
1764836492,27.6,11764,20.7,5391
1764836643,27.6,11764,20.7,5391
1764836653,27.6,11764,20.7,5391
1764836730,27.6,11764,20.7,5391
1764836772,27.6,11764,20.7,5391
1764836784,27.6,11764,20.7,5391
1764837023,27.6,11764,20.7,5391
1764837088,27.6,11764,20.7,5391
1764837118,27.6,11764,20.7,5391
1764837157,27.6,11764,20.7,5391
1764837202,27.6,11764,20.7,5391
1764837235,27.6,11764,20.7,5391
1764837263,27.6,11764,20.7,5391
1764837321,27.6,11764,20.7,5391
1764837352,27.6,11764,20.7,5391
1764837390,27.6,11764,20.7,5391
1764837426,27.6,11764,20.7,5391
1764837491,27.6,11764,20.7,5391
1764837551,27.6,11764,20.7,5391
1764837581,27.6,11764,20.7,5391
1764837621,27.6,11764,20.7,5391
1764837649,27.6,11764,20.7,5391
1764837730,27.6,11764,20.7,5391
1764838022,27.6,11764,20.7,5391
1764838053,27.6,11764,20.7,5391
1764838082,27.6,11764,20.7,5391
1764838133,27.6,11764,20.7,5391
1764838174,27.6,11764,20.7,5391
1764838385,27.6,11764,20.7,5391
1764838447,27.6,11764,20.7,5391
1764838455,27.6,11764,20.7,5391
1764838654,27.6,11764,20.7,5391
1764838788,27.6,11764,20.7,5391
1764839321,27.6,11764,20.7,5391
1764839378,27.6,11764,20.7,5391
1764839946,27.6,11764,20.7,5391
1764839951,27.6,11764,20.7,5391
1764840098,27.6,11764,20.7,5391
1764840271,27.6,11764,20.7,5391
1764840499,27.6,11764,20.7,5391
1764840554,27.6,11764,20.7,5391
1764840591,27.6,11764,20.7,5391
1764840690,27.6,11764,20.7,5391
1764840787,27.6,11764,20.7,5391
1764840884,27.6,11764,20.7,5391
1764840918,27.6,11764,20.7,5391
1764840961,27.6,11764,20.7,5391
1764840989,27.6,11764,20.7,5391
1764841030,27.6,11764,20.7,5391
1764841060,27.6,11764,20.7,5391
1764841096,27.6,11764,20.7,5391
1764841124,27.6,11764,20.7,5391
1764841160,27.6,11764,20.7,5391
1764841208,27.6,11764,20.7,5391
1764841294,27.6,11764,20.7,5391
1764841345,27.6,11764,20.7,5391
1764841382,27.6,11764,20.7,5391
1764841497,27.6,11764,20.7,5391
1764841537,27.7,11816,20.8,5408
1764841550,27.7,11816,20.8,5408
1764842518,27.7,11816,20.8,5408
1764842555,27.7,11816,20.8,5408
1764842577,27.7,11816,20.8,5408
1764842605,27.7,11816,20.8,5408
1764842634,27.7,11816,20.8,5408
1764842710,27.7,11816,20.8,5408
1764842983,27.7,11816,20.8,5408
1764842998,27.7,11816,20.8,5408
1764843178,27.7,11816,20.8,5408
1764843264,27.7,11816,20.8,5408
1764843378,27.7,11816,20.8,5408
1764843432,27.7,11816,20.8,5408
1764843455,27.7,11816,20.8,5408
1764843492,27.7,11816,20.8,5408
1764843546,27.7,11816,20.8,5408
1764843588,27.7,11816,20.8,5408
1764843908,27.7,11816,20.8,5408
1764844037,27.7,11816,20.8,5408
1764844226,27.7,11816,20.8,5408
1764844800,27.7,11816,20.8,5408
1764845012,27.7,11816,20.8,5408
1764845085,27.7,11816,20.8,5408
1764845416,27.7,11816,20.8,5408
1764845446,27.7,11816,20.8,5408
1764845590,27.7,11816,20.8,5408
1764846119,27.7,11816,20.8,5408
1764846137,27.7,11816,20.8,5408
1764846156,27.7,11816,20.8,5408
1764846167,27.7,11816,20.8,5408
1764846175,27.7,11816,20.8,5408
1764846218,27.7,11816,20.8,5408
1764846230,27.7,11816,20.8,5408
1764846253,27.7,11816,20.8,5408
1764846341,27.7,11816,20.8,5408
1764846357,27.7,11816,20.8,5408
1764846405,27.7,11816,20.8,5408
1764846568,27.7,11816,20.8,5408
1764847010,27.7,11816,20.8,5408
1764847161,27.7,11816,20.8,5408
1764847319,27.7,11816,20.8,5408
1764847893,27.7,11816,20.8,5408
1764848237,27.7,11816,20.8,5408
1764848318,27.7,11816,20.8,5408
1764848325,27.7,11816,20.8,5408
1764848527,27.7,11816,20.8,5408
1764848611,27.7,11816,20.8,5408
1764848654,27.7,11816,20.8,5408
1764848689,27.7,11816,20.8,5408
1764848756,27.7,11816,20.8,5408
1764848825,27.7,11816,20.8,5408
1764848859,27.7,11816,20.8,5408
1764848934,27.7,11816,20.8,5408
1764848973,27.7,11816,20.8,5408
1764849023,27.7,11816,20.8,5408
1764849078,27.7,11816,20.8,5408
1764849156,27.7,11816,20.8,5408
1764849497,27.7,11816,20.8,5408
1764849845,27.7,11816,20.8,5408
1764849920,27.7,11816,20.8,5408
1764850328,27.7,11816,20.8,5408
1764850418,27.7,11816,20.8,5408
1764850458,27.7,11816,20.8,5408
1764850477,27.7,11816,20.8,5408
1764850520,27.7,11816,20.8,5408
1764850541,27.7,11816,20.8,5408
1764850584,27.7,11816,20.8,5408
1764850611,27.7,11816,20.8,5408
1764850644,27.7,11816,20.8,5408
1764850723,27.7,11816,20.8,5408
1764850882,27.7,11816,20.8,5409
1764851021,27.7,11816,20.8,5409
1764851054,27.7,11816,20.8,5409
1764851146,27.7,11816,20.8,5409
1764851793,27.7,11816,20.8,5409
1764852691,27.7,11816,20.8,5409
1764852774,27.7,11816,20.8,5409
1764852859,27.7,11816,20.8,5409
1764853116,27.7,11816,20.8,5409
1764853149,27.7,11816,20.8,5409
1764853222,27.7,11816,20.8,5409
1764853429,27.7,11816,20.8,5409
1764853657,27.7,11816,20.8,5409
1764854133,27.7,11816,20.8,5409
1764854140,27.7,11816,20.8,5409
1764854192,27.7,11816,20.8,5409
1764854246,27.7,11816,20.8,5409
1764854273,27.7,11816,20.8,5409
1764854403,27.7,11816,20.8,5409
1764854419,27.7,11816,20.8,5409
1764854548,27.7,11816,20.8,5409
1764855088,27.7,11816,20.8,5409
1764855658,27.7,11816,20.8,5409
1764855724,27.8,11841,20.9,5432
1764855729,27.8,11857,21.0,5459
1764855742,27.8,11857,21.0,5459
1764855750,27.8,11857,21.0,5459
1764855766,27.8,11857,21.0,5459
1764855925,27.8,11857,21.0,5459
1764856018,27.8,11857,21.0,5459
1764856097,27.8,11857,21.0,5459
1764856128,27.8,11857,21.0,5459
1764856203,27.8,11857,21.0,5459
1764856261,27.8,11857,21.0,5459
1764856297,27.8,11857,21.0,5459
1764856339,27.8,11857,21.0,5459
1764856361,27.8,11857,21.0,5459
1764856380,27.8,11857,21.0,5459
1764856483,27.8,11857,21.0,5459
1764856503,27.8,11857,21.0,5459
1764856552,27.8,11857,21.0,5459
1764856954,27.8,11857,21.0,5459
1764856975,27.8,11857,21.0,5459
1764857166,27.8,11857,21.0,5459
1764857280,27.8,11857,21.0,5459
1764857333,27.8,11857,21.0,5459
1764857359,27.8,11857,21.0,5459
1764857462,27.8,11857,21.0,5459
1764857496,27.8,11857,21.0,5459
1764857528,27.8,11857,21.0,5459
1764857572,27.8,11857,21.0,5459
1764857676,27.8,11857,21.0,5459
1764857719,27.8,11857,21.0,5459
1764857754,27.8,11857,21.0,5459
1764857782,27.8,11857,21.0,5459
1764857851,27.8,11857,21.0,5459
1764858422,27.8,11857,21.0,5459
1764858473,27.8,11857,21.0,5459
1764858507,27.8,11857,21.0,5459
1764858707,27.8,11857,21.0,5459
1764858724,27.8,11857,21.0,5459
1764858863,27.8,11857,21.0,5459
1764859015,27.8,11857,21.0,5459
1764859213,27.8,11857,21.0,5459
1764859259,27.8,11857,21.0,5459
1764859381,27.8,11857,21.0,5459
1764859392,27.8,11857,21.0,5459
1764859425,27.8,11857,21.0,5459
1764859439,27.8,11857,21.0,5459
1764859456,27.8,11864,21.0,5467
1764859476,27.8,11864,21.0,5467
1764859517,27.8,11864,21.0,5467
1764859524,27.8,11864,21.0,5467
1764859677,27.8,11864,21.0,5467
1764859685,27.8,11864,21.0,5467
1764859752,27.8,11864,21.0,5467
1764859971,27.8,11864,21.0,5467
1764860005,27.8,11864,21.0,5467
1764860094,27.8,11864,21.0,5467
1764860178,27.8,11864,21.0,5467
1764860207,27.8,11864,21.0,5467
1764860264,27.8,11864,21.0,5467
1764860386,27.8,11864,21.0,5467
1764860434,27.8,11864,21.0,5467
1764860493,27.8,11864,21.0,5467
1764860523,27.8,11864,21.0,5467
1764860713,27.8,11864,21.0,5467
1764860784,27.8,11864,21.0,5467
1764860852,27.8,11864,21.0,5467
1764860909,27.8,11864,21.0,5467
1764861016,27.8,11864,21.0,5467
1764861128,27.8,11864,21.0,5467
1764861132,27.8,11864,21.0,5467
1764861139,27.8,11864,21.0,5467
1764861146,27.8,11864,21.0,5467
1764861404,27.8,11864,21.0,5467
1764861520,27.8,11864,21.0,5467
1764861536,27.8,11864,21.0,5467
1764861698,27.8,11864,21.0,5467
1764861713,27.8,11864,21.0,5467
1764861887,27.8,11864,21.0,5467
1764861913,27.8,11864,21.0,5467
1764861935,27.8,11864,21.0,5467
1764861999,27.8,11864,21.0,5467
1764862046,27.8,11864,21.0,5467
1764862191,27.8,11864,21.0,5467
1764862214,27.8,11864,21.0,5467
1764862233,27.8,11864,21.0,5467
1764862332,27.8,11864,21.0,5467
1764862759,27.8,11864,21.0,5467
1764862910,27.8,11864,21.0,5467
1764862941,27.8,11864,21.0,5467
1764862990,27.8,11864,21.0,5467
1764863027,27.8,11864,21.0,5467
1764863116,27.8,11864,21.0,5467
1764863147,27.8,11864,21.0,5467
1764863183,27.8,11864,21.0,5467
1764863365,27.8,11864,21.0,5467
1764863653,27.8,11864,21.0,5467
1764863885,27.8,11864,21.0,5467
1764863927,27.8,11876,21.1,5478
