time,subject,fuzzer,run,cov_type,cov
1764720863,proftpd,aflnet,1,l_per,21.4
1764720863,proftpd,aflnet,1,l_abs,9107
1764720863,proftpd,aflnet,1,b_per,15.4
1764720863,proftpd,aflnet,1,b_abs,4000
1764720865,proftpd,aflnet,1,l_per,21.4
1764720865,proftpd,aflnet,1,l_abs,9107
1764720865,proftpd,aflnet,1,b_per,15.4
1764720865,proftpd,aflnet,1,b_abs,4000
1764720867,proftpd,aflnet,1,l_per,21.4
1764720867,proftpd,aflnet,1,l_abs,9107
1764720867,proftpd,aflnet,1,b_per,15.4
1764720867,proftpd,aflnet,1,b_abs,4000
1764720869,proftpd,aflnet,1,l_per,21.4
1764720869,proftpd,aflnet,1,l_abs,9120
1764720869,proftpd,aflnet,1,b_per,15.4
1764720869,proftpd,aflnet,1,b_abs,4009
1764720871,proftpd,aflnet,1,l_per,21.4
1764720871,proftpd,aflnet,1,l_abs,9120
1764720871,proftpd,aflnet,1,b_per,15.4
1764720871,proftpd,aflnet,1,b_abs,4010
1764720872,proftpd,aflnet,1,l_per,21.4
1764720872,proftpd,aflnet,1,l_abs,9120
1764720872,proftpd,aflnet,1,b_per,15.4
1764720872,proftpd,aflnet,1,b_abs,4010
1764720873,proftpd,aflnet,1,l_per,21.4
1764720873,proftpd,aflnet,1,l_abs,9120
1764720873,proftpd,aflnet,1,b_per,15.4
1764720873,proftpd,aflnet,1,b_abs,4010
1764720875,proftpd,aflnet,1,l_per,21.4
1764720875,proftpd,aflnet,1,l_abs,9120
1764720875,proftpd,aflnet,1,b_per,15.4
1764720875,proftpd,aflnet,1,b_abs,4010
1764720877,proftpd,aflnet,1,l_per,21.4
1764720877,proftpd,aflnet,1,l_abs,9120
1764720877,proftpd,aflnet,1,b_per,15.4
1764720877,proftpd,aflnet,1,b_abs,4010
1764720879,proftpd,aflnet,1,l_per,21.4
1764720879,proftpd,aflnet,1,l_abs,9120
1764720879,proftpd,aflnet,1,b_per,15.4
1764720879,proftpd,aflnet,1,b_abs,4010
1764720881,proftpd,aflnet,1,l_per,21.4
1764720881,proftpd,aflnet,1,l_abs,9120
1764720881,proftpd,aflnet,1,b_per,15.4
1764720881,proftpd,aflnet,1,b_abs,4010
1764720883,proftpd,aflnet,1,l_per,21.4
1764720883,proftpd,aflnet,1,l_abs,9120
1764720883,proftpd,aflnet,1,b_per,15.4
1764720883,proftpd,aflnet,1,b_abs,4010
1764720885,proftpd,aflnet,1,l_per,21.4
